Filter_Return;Filter Central;Ship Mode;Customer ID;Segment;Region;Row ID;Product Name;Quantity;Discount;Profit;Returned;Person
;False;First Class;JS-15595;Corporate;South;2801;Panasonic KX-TG9471B;5,0;0,2;78,396;;Cassandra Brandow
;False;Standard Class;DL-12865;Consumer;South;5316;Global Stack Chair without Arms, Black;9,0;0,2;11,691;;Cassandra Brandow
;False;Standard Class;AP-10720;Home Office;South;1578;Xerox 1949;1,0;0,0;2,4402;;Cassandra Brandow
;False;Second Class;CC-12370;Consumer;South;2858;Hon Olson Stacker Stools;2,0;0,2;22,5296;;Cassandra Brandow
;False;Standard Class;JM-15580;Consumer;South;5083;Memorex Froggy Flash Drive 4 GB;4,0;0,2;8,3524;;Cassandra Brandow
;False;Standard Class;JM-15580;Consumer;South;5084;Petty Cash Envelope;3,0;0,2;23,4552;;Cassandra Brandow
;False;Standard Class;PN-18775;Home Office;South;2554;Xerox 224;4,0;0,0;12,4416;;Cassandra Brandow
;False;Second Class;EM-14065;Consumer;South;1747;Acco Translucent Poly Ring Binders;8,0;0,7;-8,2368;;Cassandra Brandow
;False;Second Class;EM-14065;Consumer;South;1748;Easy-staple paper;3,0;0,2;3,21;;Cassandra Brandow
;False;Standard Class;NC-18415;Consumer;South;3801;SAFCO Folding Chair Trolley;1,0;0,2;10,2592;;Cassandra Brandow
;False;Standard Class;NC-18415;Consumer;South;3802;Maxell 4.7GB DVD-R;1,0;0,2;5,9598;;Cassandra Brandow
;False;Standard Class;NC-18415;Consumer;South;3803;Xerox 1944;3,0;0,2;33,7212;;Cassandra Brandow
;False;Standard Class;NC-18415;Consumer;South;3804;Staple remover;2,0;0,2;1,4364;;Cassandra Brandow
;False;Standard Class;NC-18415;Consumer;South;3805;White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes;4,0;0,2;13,128;;Cassandra Brandow
;False;Standard Class;NC-18415;Consumer;South;3806;Xerox 1916;1,0;0,2;14,682;;Cassandra Brandow
;False;Standard Class;RB-19360;Consumer;South;3958;GBC ProClick Spines for 32-Hole Punch;3,0;0,7;-8,6457;;Cassandra Brandow
;False;Standard Class;RB-19360;Consumer;South;3959;Newell 333;2,0;0,2;0,3336;;Cassandra Brandow
;False;Standard Class;RB-19360;Consumer;South;3960;3M Polarizing Light Filter Sleeves;3,0;0,2;14,547;;Cassandra Brandow
;False;Second Class;JD-15895;Corporate;South;6963;Poly String Tie Envelopes;5,0;0,0;4,794;;Cassandra Brandow
;False;Second Class;JD-15895;Corporate;South;6964;"Eberhard Faber 3 1/2"" Golf Pencils";3,0;0,0;5,58;;Cassandra Brandow
;False;Second Class;JD-15895;Corporate;South;6965;Wilson Jones Turn Tabs Binder Tool for Ring Binders;5,0;0,0;11,086;;Cassandra Brandow
;False;Second Class;JD-15895;Corporate;South;6966;Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB;2,0;0,0;18,2352;;Cassandra Brandow
;False;Second Class;JD-15895;Corporate;South;6967;Recycled Pressboard Report Cover with Reinforced Top Hinge;2,0;0,0;3,1654;;Cassandra Brandow
;False;Second Class;JD-15895;Corporate;South;6968;HP Office Paper (20Lb. and 87 Bright);9,0;0,0;28,8576;;Cassandra Brandow
;False;Standard Class;LE-16810;Consumer;South;770;Hon 4070 Series Pagoda Round Back Stacking Chairs;2,0;0,0;179,7488;;Cassandra Brandow
True;False;First Class;LW-17125;Consumer;South;8963;3M Polarizing Task Lamp with Clamp Arm, Light Gray;2,0;0,0;71,2296;Yes;Cassandra Brandow
True;False;First Class;LW-17125;Consumer;South;8964;Microsoft Natural Ergonomic Keyboard 4000;3,0;0,0;18,8937;Yes;Cassandra Brandow
True;False;First Class;LW-17125;Consumer;South;8965;"Tenex Chairmat w/ Average Lip, 45"" x 53""";5,0;0,0;75,68;Yes;Cassandra Brandow
;False;First Class;LT-17110;Consumer;South;6029;Deluxe Chalkboard Eraser Cleaner;2,0;0,2;6,006;;Cassandra Brandow
;False;Standard Class;AR-10570;Consumer;South;6957;Cardinal Holdit Data Disk Pockets;5,0;0,0;17,108;;Cassandra Brandow
;False;Standard Class;AR-10570;Consumer;South;6958;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";1,0;0,0;15,525;;Cassandra Brandow
;False;Standard Class;KH-16330;Corporate;South;1842;Hon Olson Stacker Stools;1,0;0,0;39,4268;;Cassandra Brandow
;False;Second Class;SE-20110;Consumer;South;8489;"HP Designjet T520 Inkjet Large Format Printer - 24"" Color";5,0;0,0;2799,984;;Cassandra Brandow
;False;Second Class;SE-20110;Consumer;South;8490;Presstex Flexible Ring Binders;8,0;0,0;18,2;;Cassandra Brandow
;False;Second Class;SE-20110;Consumer;South;8491;Acrylic Self-Standing Desk Frames;7,0;0,0;7,1022;;Cassandra Brandow
;False;First Class;ME-17320;Home Office;South;4243;Anker Astro 15000mAh USB Portable Charger;3,0;0,0;5,9988;;Cassandra Brandow
;False;First Class;ME-17320;Home Office;South;4244;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";3,0;0,0;13,0707;;Cassandra Brandow
True;False;Standard Class;KM-16375;Home Office;South;1401;LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite;2,0;0,0;6,104;Yes;Cassandra Brandow
True;False;Standard Class;KM-16375;Home Office;South;1402;Airmail Envelopes;3,0;0,0;118,3413;Yes;Cassandra Brandow
;False;Same Day;JF-15490;Consumer;South;4724;Avery 493;3,0;0,0;7,2177;;Cassandra Brandow
;False;Second Class;TH-21100;Consumer;South;8412;4009 Highlighters by Sanford;7,0;0,0;9,1938;;Cassandra Brandow
;False;Standard Class;BF-11170;Home Office;South;8761;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;1,0;0,0;635,495;;Cassandra Brandow
;False;Standard Class;BF-11170;Home Office;South;8762;#10 White Business Envelopes,4 1/8 x 9 1/2;8,0;0,0;58,9192;;Cassandra Brandow
;False;Standard Class;EB-13870;Consumer;South;4752;ARKON Windshield Dashboard Air Vent Car Mount Holder;3,0;0,2;-9,153;;Cassandra Brandow
;False;Standard Class;PF-19225;Consumer;South;9774;Cisco IP Phone 7961G VoIP phone - Dark gray;1,0;0,0;39,4255;;Cassandra Brandow
;False;Standard Class;EH-14185;Consumer;South;9283;Embossed Ink Jet Note Cards;4,0;0,2;25,2784;;Cassandra Brandow
;False;First Class;SV-20815;Corporate;South;9586;Xerox 1944;1,0;0,2;11,2404;;Cassandra Brandow
True;False;First Class;CR-12625;Home Office;South;8892;Global Value Mid-Back Manager's Chair, Gray;2,0;0,0;30,445;Yes;Cassandra Brandow
;False;Second Class;ER-13855;Corporate;South;7783;Eldon Portable Mobile Manager;2,0;0,2;3,9592;;Cassandra Brandow
;False;Second Class;ER-13855;Corporate;South;7784;BPI Conference Tables;10,0;0,4;-292,1;;Cassandra Brandow
;False;Second Class;ER-13855;Corporate;South;7785;Premier Electric Letter Opener;2,0;0,2;-34,758;;Cassandra Brandow
;False;Second Class;PF-19165;Consumer;South;8231;Bulldog Vacuum Base Pencil Sharpener;3,0;0,0;9,7119;;Cassandra Brandow
;False;Second Class;PF-19165;Consumer;South;8232;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;7,0;0,0;291,3778;;Cassandra Brandow
;False;Second Class;AH-10030;Corporate;South;3312;Eldon Image Series Desk Accessories, Ebony;7,0;0,0;38,038;;Cassandra Brandow
;False;First Class;AS-10045;Corporate;South;1352;Hanging Personal Folder File;2,0;0,0;7,85;;Cassandra Brandow
;False;Second Class;RF-19345;Corporate;South;4887;Global Push Button Manager's Chair, Indigo;3,0;0,0;52,9743;;Cassandra Brandow
;False;Second Class;RF-19345;Corporate;South;4888;Kingston Digital DataTraveler 32GB USB 2.0;6,0;0,0;6,102;;Cassandra Brandow
;False;Second Class;RF-19345;Corporate;South;4889;Tennsco Single-Tier Lockers;3,0;0,0;56,301;;Cassandra Brandow
;False;Second Class;RF-19345;Corporate;South;4890;24 Capacity Maxi Data Binder Racks, Pearl;6,0;0,0;315,825;;Cassandra Brandow
;False;Standard Class;XP-21865;Consumer;South;8357;Deflect-o Glass Clear Studded Chair Mats;3,0;0,0;41,0388;;Cassandra Brandow
;False;Standard Class;JS-16030;Consumer;South;5985;Advantus Employee of the Month Certificate Frame, 11 x 13-1/2;6,0;0,0;76,0878;;Cassandra Brandow
;False;Standard Class;JS-16030;Consumer;South;5986;"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""";2,0;0,0;35,6776;;Cassandra Brandow
;False;Standard Class;JS-16030;Consumer;South;5987;Rogers Deluxe File Chest;4,0;0,0;0,8792;;Cassandra Brandow
;False;Standard Class;JS-16030;Consumer;South;5988;Xerox 1893;6,0;0,0;120,5106;;Cassandra Brandow
;False;Standard Class;JS-16030;Consumer;South;5989;Avery Printable Repositionable Plastic Tabs;1,0;0,0;4,042;;Cassandra Brandow
;False;Standard Class;JS-16030;Consumer;South;5990;Hon 4-Shelf Metal Bookcases;5,0;0,0;126,225;;Cassandra Brandow
;False;Second Class;CG-12040;Home Office;South;2206;Boston Model 1800 Electric Pencil Sharpener, Gray;3,0;0,2;8,445;;Cassandra Brandow
;False;Standard Class;RH-19555;Consumer;South;8649;Fellowes High-Stak Drawer Files;5,0;0,2;26,4285;;Cassandra Brandow
;False;Standard Class;RH-19555;Consumer;South;8650;Premier Elliptical Ring Binder, Black;3,0;0,7;-20,0904;;Cassandra Brandow
;False;Second Class;TB-21400;Consumer;South;2723;Acco Perma 4000 Stacking Storage Drawers;5,0;0,0;12,18;;Cassandra Brandow
;False;First Class;HF-14995;Consumer;South;2664;Avery 499;1,0;0,2;1,2948;;Cassandra Brandow
;False;First Class;HF-14995;Consumer;South;2665;Bevis 44 x 96 Conference Tables;3,0;0,4;-142,071;;Cassandra Brandow
;False;First Class;HF-14995;Consumer;South;2666;Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders;2,0;0,7;-2,0108;;Cassandra Brandow
;False;Standard Class;JB-15400;Corporate;South;834;Boston 16801 Nautilus Battery Pencil Sharpener;2,0;0,2;2,6412;;Cassandra Brandow
;False;Standard Class;JB-15400;Corporate;South;835;Holmes Replacement Filter for HEPA Air Cleaner, Large Room;2,0;0,2;6,5164;;Cassandra Brandow
;False;Standard Class;JB-15400;Corporate;South;836;Zebra GX420t Direct Thermal/Thermal Transfer Printer;1,0;0,5;-111,4995;;Cassandra Brandow
;False;Standard Class;HJ-14875;Home Office;South;3464;"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""";1,0;0,2;1,651;;Cassandra Brandow
;False;Standard Class;MF-17665;Corporate;South;6729;Ultra Door Pull Handle;6,0;0,2;8,2056;;Cassandra Brandow
;False;Standard Class;PK-19075;Consumer;South;7130;Memorex Froggy Flash Drive 4 GB;4,0;0,2;8,3524;;Cassandra Brandow
;False;Standard Class;PK-19075;Consumer;South;7131;Standard Line “While You Were Out” Hardbound Telephone Message Book;7,0;0,2;40,0036;;Cassandra Brandow
;False;Standard Class;EB-13750;Corporate;South;8296;Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2;9,0;0,0;12,744;;Cassandra Brandow
;False;Standard Class;EB-13750;Corporate;South;8297;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;2,0;0,0;26,8752;;Cassandra Brandow
;False;Standard Class;AH-10210;Consumer;South;3456;"Speediset Carbonless Redi-Letter 7"" x 8 1/2""";2,0;0,2;5,5674;;Cassandra Brandow
;False;Standard Class;SC-20800;Consumer;South;3516;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;3,0;0,0;8,619;;Cassandra Brandow
;False;Second Class;RL-19615;Consumer;South;534;Panasonic KX-TG9471B;5,0;0,0;274,386;;Cassandra Brandow
;False;Second Class;RL-19615;Consumer;South;535;Presstex Flexible Ring Binders;5,0;0,0;11,375;;Cassandra Brandow
;False;Second Class;AP-10915;Consumer;South;4431;Advantus Plastic Paper Clips;4,0;0,0;9,6;;Cassandra Brandow
;False;Second Class;AP-10915;Consumer;South;4432;Economy #2 Pencils;3,0;0,0;2,0748;;Cassandra Brandow
;False;Second Class;AP-10915;Consumer;South;4433;Magna Visual Magnetic Picture Hangers;5,0;0,0;9,158;;Cassandra Brandow
;False;Second Class;AP-10915;Consumer;South;4434;Boston 16750 Black Compact Battery Pencil Sharpener;1,0;0,0;2,625;;Cassandra Brandow
;False;Second Class;AP-10915;Consumer;South;4435;Global Adaptabilities Conference Tables;3,0;0,0;160,1586;;Cassandra Brandow
;False;Standard Class;CM-12655;Home Office;South;3196;Alliance Super-Size Bands, Assorted Sizes;3,0;0,0;0,2334;;Cassandra Brandow
;False;Standard Class;ZC-21910;Consumer;South;1047;Cisco Unified IP Phone 7945G VoIP phone;5,0;0,2;85,2475;;Cassandra Brandow
;False;Standard Class;ZC-21910;Consumer;South;1048;Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting;3,0;0,2;-3,8385;;Cassandra Brandow
;False;Second Class;GW-14605;Consumer;South;7822;Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost;9,0;0,2;6,9795;;Cassandra Brandow
;False;Standard Class;SR-20425;Home Office;South;7151;Situations Contoured Folding Chairs, 4/Set;2,0;0,0;35,49;;Cassandra Brandow
;False;Standard Class;DC-12850;Consumer;South;1270;Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ?” x 11”;2,0;0,0;5,616;;Cassandra Brandow
;False;Standard Class;DK-13090;Consumer;South;8821;Canon Image Class D660 Copier;2,0;0,2;311,9948;;Cassandra Brandow
;False;Standard Class;DK-13090;Consumer;South;8822;Avery Self-Adhesive Photo Pockets for Polaroid Photos;2,0;0,7;-2,9964;;Cassandra Brandow
;False;Standard Class;DK-13090;Consumer;South;8823;Hunt Boston Vacuum Mount KS Pencil Sharpener;2,0;0,2;4,1988;;Cassandra Brandow
;False;Standard Class;DK-13090;Consumer;South;8824;Xerox 1923;2,0;0,2;3,7408;;Cassandra Brandow
;False;Standard Class;CK-12595;Consumer;South;7756;Xerox 1938;7,0;0,2;93,884;;Cassandra Brandow
;False;Standard Class;CK-12595;Consumer;South;7757;Plantronics S12 Corded Telephone Headset System;5,0;0,2;107,79;;Cassandra Brandow
;False;Standard Class;AB-10105;Consumer;South;2552;3M Polarizing Task Lamp with Clamp Arm, Light Gray;6,0;0,0;213,6888;;Cassandra Brandow
;False;Standard Class;AB-10105;Consumer;South;2553;GBC Imprintable Covers;2,0;0,0;10,7604;;Cassandra Brandow
;False;Second Class;DW-13540;Consumer;South;1483;Zebra Zazzle Fluorescent Highlighters;2,0;0,2;1,7024;;Cassandra Brandow
;False;Second Class;DW-13540;Consumer;South;1484;Xerox 199;1,0;0,2;1,07;;Cassandra Brandow
True;False;Second Class;ST-20530;Consumer;South;8576;Hoover Portapower Portable Vacuum;4,0;0,2;0,896;Yes;Cassandra Brandow
;False;Second Class;AG-10675;Consumer;South;1735;Holmes HEPA Air Purifier;2,0;0,2;6,534;;Cassandra Brandow
;False;Second Class;AG-10675;Consumer;South;1736;Samsung Replacement EH64AVFWE Premium Headset;5,0;0,2;1,375;;Cassandra Brandow
;False;Second Class;AG-10675;Consumer;South;1737;Newell 322;3,0;0,2;0,3822;;Cassandra Brandow
;False;Standard Class;CJ-12010;Consumer;South;8235;Kleencut Forged Office Shears by Acme United Corporation;2,0;0,2;0,416;;Cassandra Brandow
;False;Standard Class;CJ-12010;Consumer;South;8236;Bush Advantage Collection Racetrack Conference Table;4,0;0,45;-458,1468;;Cassandra Brandow
;False;Standard Class;CJ-12010;Consumer;South;8237;HON 5400 Series Task Chairs for Big and Tall;5,0;0,2;0,0;;Cassandra Brandow
;False;Second Class;DO-13645;Consumer;South;9253;Microsoft Wireless Mobile Mouse 4000;5,0;0,0;63,984;;Cassandra Brandow
;False;Second Class;DO-13645;Consumer;South;9254;Xerox 225;2,0;0,0;6,2208;;Cassandra Brandow
;False;Standard Class;KN-16705;Home Office;South;3448;OIC #2 Pencils, Medium Soft;2,0;0,0;1,0904;;Cassandra Brandow
;False;Standard Class;CA-12265;Consumer;South;8911;Logitech M510 Wireless Mouse;3,0;0,2;15,5961;;Cassandra Brandow
;False;Standard Class;CA-12265;Consumer;South;8912;iOttie XL Car Mount;9,0;0,2;-32,3838;;Cassandra Brandow
;False;Standard Class;CA-12265;Consumer;South;8913;Storex Dura Pro Binders;2,0;0,7;-2,97;;Cassandra Brandow
;False;Standard Class;CA-12265;Consumer;South;8914;Avery 481;2,0;0,2;1,7248;;Cassandra Brandow
;False;Standard Class;LP-17095;Consumer;South;8197;Maxell LTO Ultrium - 800 GB;4,0;0,2;-1,1196;;Cassandra Brandow
;False;Standard Class;LP-17095;Consumer;South;8198;Model L Table or Wall-Mount Pencil Sharpener;5,0;0,2;7,196;;Cassandra Brandow
;False;Standard Class;LP-17095;Consumer;South;8199;Xerox 220;3,0;0,2;5,4432;;Cassandra Brandow
;False;Second Class;PJ-18835;Corporate;South;5424;Xerox 1963;5,0;0,0;11,88;;Cassandra Brandow
;False;Same Day;PT-19090;Consumer;South;8238;Woodgrain Magazine Files by Perma;2,0;0,2;-0,7748;;Cassandra Brandow
;False;Same Day;PT-19090;Consumer;South;8239;"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages";1,0;0,2;2,502;;Cassandra Brandow
;False;Same Day;PT-19090;Consumer;South;8240;Prang Drawing Pencil Set;2,0;0,2;1,112;;Cassandra Brandow
;False;Same Day;PT-19090;Consumer;South;8241;DAX Wood Document Frame.;4,0;0,2;6,0412;;Cassandra Brandow
;False;First Class;MH-18025;Consumer;South;9221;Avery 52;3,0;0,0;5,2029;;Cassandra Brandow
;False;First Class;MH-18025;Consumer;South;9222;Bretford Rectangular Conference Table Tops;4,0;0,0;346,0396;;Cassandra Brandow
;False;First Class;MH-18025;Consumer;South;9223;Xerox 231;4,0;0,0;12,4416;;Cassandra Brandow
;False;Standard Class;ES-14020;Consumer;South;4753;Office Star - Mesh Screen back chair with Vinyl seat;2,0;0,2;-23,5764;;Cassandra Brandow
;False;Standard Class;FH-14275;Corporate;South;8622;Fellowes Basic Home/Office Series Surge Protectors;2,0;0,2;2,3364;;Cassandra Brandow
;False;Standard Class;AM-10705;Consumer;South;6584;Berol Giant Pencil Sharpener;6,0;0,0;29,5626;;Cassandra Brandow
;False;Standard Class;AM-10705;Consumer;South;6585;Nortel Networks T7316 E Nt8 B27;4,0;0,0;67,99;;Cassandra Brandow
;False;Standard Class;AM-10705;Consumer;South;6586;Regeneration Desk Collection;5,0;0,0;3,872;;Cassandra Brandow
;False;Standard Class;AM-10705;Consumer;South;6587;Newell 35;6,0;0,0;5,7072;;Cassandra Brandow
;False;Standard Class;AM-10705;Consumer;South;6588;Bush Westfield Collection Bookcases, Fully Assembled;3,0;0,0;69,6762;;Cassandra Brandow
;False;Standard Class;AM-10705;Consumer;South;6589;Cardinal Holdit Business Card Pockets;3,0;0,0;7,1712;;Cassandra Brandow
;False;Standard Class;AM-10705;Consumer;South;6590;Premier Electric Letter Opener;2,0;0,0;11,586;;Cassandra Brandow
;False;Second Class;JS-15685;Corporate;South;7962;Tennsco Commercial Shelving;5,0;0,2;-19,323;;Cassandra Brandow
;False;Second Class;JS-15685;Corporate;South;7963;Ibico Plastic and Wire Spiral Binding Combs;8,0;0,7;-16,1856;;Cassandra Brandow
;False;Second Class;JS-15685;Corporate;South;7964;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;4,0;0,2;48,632;;Cassandra Brandow
;False;Second Class;JS-15685;Corporate;South;7965;Xerox 221;4,0;0,2;7,2576;;Cassandra Brandow
;False;Second Class;JS-15685;Corporate;South;7966;Xerox 211;8,0;0,2;14,5152;;Cassandra Brandow
;False;First Class;JH-15430;Consumer;South;8957;Eldon 400 Class Desk Accessories, Black Carbon;3,0;0,2;5,775;;Cassandra Brandow
;False;First Class;JH-15430;Consumer;South;8958;Lexmark 20R1285 X6650 Wireless All-in-One Printer;2,0;0,5;-7,2;;Cassandra Brandow
;False;Standard Class;RH-19495;Consumer;South;2863;Xerox 2000;4,0;0,2;7,2576;;Cassandra Brandow
;False;Standard Class;ND-18460;Corporate;South;4520;24 Capacity Maxi Data Binder Racks, Pearl;8,0;0,2;84,22;;Cassandra Brandow
;False;Second Class;JW-15955;Consumer;South;9808;Global Value Mid-Back Manager's Chair, Gray;4,0;0,2;12,178;;Cassandra Brandow
;False;Second Class;PK-19075;Consumer;South;3171;Ibico Presentation Index for Binding Systems;6,0;0,0;11,2236;;Cassandra Brandow
;False;Standard Class;TT-21070;Consumer;South;7390;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;2,0;0,2;48,796;;Cassandra Brandow
;False;Standard Class;TT-21070;Consumer;South;7391;"Executive Impressions 13"" Chairman Wall Clock";5,0;0,2;19,035;;Cassandra Brandow
;False;Standard Class;DK-12895;Consumer;South;4075;"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock";4,0;0,2;55,016;;Cassandra Brandow
;False;Standard Class;DK-12895;Consumer;South;4076;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";4,0;0,2;0,0;;Cassandra Brandow
;False;First Class;AG-10330;Consumer;South;7738;Newell 310;9,0;0,2;1,4256;;Cassandra Brandow
;False;Standard Class;SS-20140;Corporate;South;2779;3M Hangers With Command Adhesive;8,0;0,2;6,216;;Cassandra Brandow
;False;Standard Class;SS-20140;Corporate;South;2780;Maxell 4.7GB DVD+R 5/Pack;3,0;0,2;0,7425;;Cassandra Brandow
;False;Standard Class;LR-16915;Consumer;South;7293;Okidata C610n Printer;2,0;0,5;-272,58;;Cassandra Brandow
;False;First Class;BD-11635;Consumer;South;2566;Memorex Froggy Flash Drive 8 GB;4,0;0,0;27,69;;Cassandra Brandow
;False;First Class;AG-10900;Consumer;South;9335;Bush Somerset Collection Bookcase;3,0;0,2;-15,7176;;Cassandra Brandow
